TIMESTAMP,time,RECORD,AirTemp_Avg,RH_Avg,RHcorrected_Avg,WindSpeed_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SnowDepth,SignalQuality,short_in_Avg,short_out_Avg,long_in_Avg,long_out_Avg,cnr4_T_C_Avg,cnr4_T_K_Avg,long_in_corr_Avg,long_out_corr_Avg,net_short_Avg,net_long_Avg,albedo_Avg,net_rad_Avg,SnowTemp20cm_Avg,SnowTemp150cm_Avg,Rainfall_Tot,VWC,EC,SoilTemp_650,HFP_Avg,Pressure,AirTemp_Std,RHcorrected_Std,WindSpeed_Std,short_in_Std,short_out_Std,long_in_Std,long_out_Std,cnr4_T_C_Std
2016-07-18 18:45,18.75,15480,13.73,42.85,42.85,5.326,119.6,26.32,0.009,185,141.3264,24.34153,-46.69112,-2.094691,14.22354,287.3735,340.006,384.6024,116.9849,-44.59643,0.171734,72.38845,14.02,13.94,0,0.27,0.067,15.67,-14.97928,"1,018.71",0.398,4.388,2.74,27.54016,4.999963,6.458128,0.9493147,0.164
2016-07-18 19:00,19,15481,11.69,60.81,60.81,5.359,119.1,32.43,0.01,181,91.54221,14.66046,-34.80125,-0.6663421,12.44521,285.5952,342.4203,376.5552,76.88176,-34.13491,0.1600499,42.74685,12.03,11.89,0,0.27,0.066,14.79,-23.9238,"1,019.234",0.324,2.442,2.895,3.562918,0.9378224,1.381475,2.269569,0.555
2016-07-18 19:15,19.25,15482,12.42,50.15,50.15,5.505,294.9,38.03,0.008,185,86.29874,16.74719,-64.71819,-2.158602,11.99255,285.1425,310.1103,372.6698,69.55155,-62.55959,0.1949091,6.991961,12.22,12.51,0,0.27,0.066,14.08,-27.28234,"1,018.617",0.476,4.657,3.476,13.19929,2.259969,15.20644,3.827497,0.211
2016-07-18 19:30,19.5,15483,12.93,46.9,46.9,5.329,267.4,17.32,0.009,194,185.1559,38.59213,-83.44198,-3.463469,12.61497,285.765,294.671,374.6495,146.5638,-79.97851,0.1998853,66.58532,13.85,13.43,0,0.269,0.066,13.37,-25.25271,"1,018.234",0.32,0.982,2.29,118.9976,26.81642,2.517353,4.744139,0.287
2016-07-18 19:45,19.75,15484,13.37,43.56,43.56,4.742,264.1,17.75,0.008,185,281.9826,58.03231,-79.5893,0.197655,13.82253,286.9725,304.954,384.7409,223.9503,-79.78695,0.2037464,144.1633,15.45,14.11,0,0.268,0.065,13.66,18.09751,"1,018.475",0.158,1.348,1.927,76.12563,17.87997,1.910292,3.10377,0.169
2016-07-18 20:00,20,15485,12.92,45.01,45.01,6.148,269.4,19.12,0.008,181,137.3184,26.52562,-74.45398,-5.572527,13.18049,286.3305,306.6599,375.5413,110.7928,-68.88145,0.1929095,41.91133,13.22,13.07,0,0.268,0.065,13.35,-1.855502,"1,018.745",0.08,0.71,2,17.8142,3.715782,1.572458,0.4452615,0.206
2016-07-18 20:15,20.25,15486,12.75,45.72,45.72,2.641,273.6,75.74,0.01,169,98.48243,18.78919,-67.11932,-6.131435,12.73034,285.8803,311.6025,372.5904,79.69325,-60.98787,0.190841,18.70537,12.46,12.78,0,0.268,0.064,13.02,-10.51151,"1,019.618",0.038,0.904,2.236,14.91083,2.80732,4.39138,0.18953,0.081
2016-07-18 20:30,20.5,15487,12.39,48.49,48.49,2.074,134.8,53.48,0.009,173,55.21246,10.69446,-63.44515,-7.741637,12.30759,285.4576,313.0421,368.7457,44.51799,-55.70351,0.1939292,-11.18552,11.67,12.22,0,0.268,0.064,12.65,-17.33035,"1,019.504",0.19,2.193,1.376,8.989128,1.65834,1.230302,0.5409734,0.172
2016-07-18 20:45,20.75,15488,12.07,48.92,48.92,1.212,246.2,49.85,0.008,170,50.36755,10.33575,-57.90735,-6.884429,11.75241,284.9024,315.6591,366.682,40.03179,-51.02292,0.2052547,-10.99113,11.42,11.95,0,0.267,0.063,12.3,-20.71446,"1,019.392",0.131,1.207,0.718,2.573078,0.5352885,3.068127,0.5201419,0.103
2016-07-18 21:00,21,15489,12.12,47.12,47.12,2.645,286.8,28.79,0.008,172,32.97177,7.217432,-46.97811,-7.345639,11.71187,284.8618,326.3755,366.008,25.75434,-39.63247,0.2204665,-13.87813,11.14,11.91,0,0.267,0.063,11.98,-20.93325,"1,019.361",0.094,1.078,0.993,9.341104,1.87068,2.746277,0.7801293,0.049
2016-07-18 21:15,21.25,15490,11.82,49.82,49.82,1.647,197.3,37.47,0.009,174,14.68323,3.766152,-42.6274,-7.967808,11.46337,284.6133,329.4254,364.0849,10.91708,-34.65959,0.2576369,-23.74252,10.94,11.61,0,0.266,0.063,11.7,-24.10117,"1,019.168",0.079,1.038,0.654,1.039002,0.2543582,2.504407,0.2312621,0.1
2016-07-18 21:30,21.5,15491,11.77,51,51,1.133,155.8,23.17,0.008,185,0.7331753,3.022342,-25.829,-5.95843,10.93475,284.0847,343.4712,363.3417,-2.289167,-19.87057,-0.06838387,-22.15974,9.77,11.5,0,0.266,0.063,11.44,-23.40953,"1,019.65",0.328,4.376,1.048,6.509347,0.6271966,8.071234,1.462654,0.386
2016-07-18 21:45,21.75,15492,9.48,71.31,71.31,3.753,125.3,20.1,0.007,189,-6.298851,2.630351,-13.53739,-0.9544092,8.945312,282.0953,345.5288,358.1118,-8.929202,-12.58298,-0.4169966,-21.51218,8.6,9.01,0,0.266,0.062,11,-32.81284,"1,020.134",0.573,5.058,1.148,1.063804,0.6893646,1.713383,1.223309,0.497
2016-07-18 22:00,22,15493,9.13,72.59,72.59,4.458,142.2,31.84,0.008,186,-4.778245,4.438005,-8.543932,1.124512,8.080478,281.2305,346.1361,355.8045,-9.21625,-9.668446,-0.8804975,-18.8847,7.712,7.945,1.2,0.266,0.062,10.47,-43.46734,"1,020.429",1.155,10.34,2.786,0.8638065,2.26319,1.512279,1.403272,0.355
2016-07-18 22:15,22.25,15494,8.14,78.12,78.12,4.801,135.9,17.05,0.009,191,-2.641083,4.807803,-8.528631,2.853498,7.103518,280.2535,341.2452,352.6274,-7.448885,-11.38213,-2.298769,-18.83101,6.553,6.253,0.2,0.267,0.062,10,-49.20357,"1,020.254",0.399,4.689,1.385,0.9337426,1.191567,0.7696639,0.4665518,0.048
2016-07-18 22:30,22.5,15495,8.5,72.11,72.11,1.609,100.8,75.32,0.006,174,-1.787405,5.682236,-19.07425,2.52908,6.871762,280.0218,329.5443,351.1476,-7.469641,-21.60333,-3.321866,-29.07297,6.109,5.896,0.2,0.269,0.062,9.72,-43.38676,"1,019.282",0.077,1.351,1.029,0.3396662,0.6179183,7.670219,0.4459365,0.099
2016-07-18 22:45,22.75,15496,8.97,66.06,66.06,1.402,203.5,70.18,0.007,174,-2.399506,6.7556,-49.14242,-0.3524316,6.7865,279.9365,299.0515,347.8415,-9.155107,-48.78999,-2.940803,-57.9451,5.733,7.468,0,0.269,0.062,9.39,-48.06006,"1,019.176",0.486,5.541,0.948,0.3771464,0.6257218,6.400643,1.28526,0.044
2016-07-18 23:00,23,15497,9.78,57.58,57.58,1.823,169.8,45.28,0.005,178,-2.203112,7.712677,-66.71682,-4.146007,7.141293,280.2913,283.2465,345.8174,-9.915788,-62.57081,-4.546445,-72.4866,5.449,9.12,0,0.269,0.061,8.91,-52.27399,"1,019.149",0.228,1.812,1.574,0.9177724,1.204487,3.953101,2.161215,0.184
2016-07-18 23:15,23.25,15498,8.64,68.01,68.01,2.752,103.9,20.77,0.004,169,-2.24227,5.350482,-69.84233,-5.387311,7.015206,280.1652,279.4909,343.9459,-7.592752,-64.45502,-2.5603,-72.04778,5.791,8.04,0,0.269,0.061,8.49,-52.35754,"1,019.427",0.354,3.366,1.35,0.6138995,0.4541336,0.7072813,0.7721724,0.041
2016-07-18 23:30,23.5,15499,8.61,67.75,67.75,2.704,140,24.3,0.006,178,-1.639755,4.852589,-65.10333,-4.599457,6.998259,280.1483,284.1454,344.6493,-6.492344,-60.50387,-3.300871,-66.99622,7.26,8.38,0,0.269,0.061,8.23,-49.31618,"1,019.589",0.204,1.993,0.857,0.4602827,0.250734,2.956167,0.3790147,0.057
2016-07-18 23:45,23.75,15500,9.16,62.91,62.91,4.352,129,14.94,0.006,176,-0.07647086,5.091685,-48.81898,-5.171857,7.56779,280.7178,303.2805,346.9277,-5.168156,-43.64712,NAN,-48.81528,7.807,8.87,0,0.269,0.06,8.13,-43.98875,"1,019.666",0.175,1.587,1.649,0.4307813,0.6082547,5.166869,0.6925071,0.286
2016-07-19 00:00,0,15501,9.05,64.77,64.77,4.488,127.6,14.04,0.007,181,-0.4481073,3.222069,-43.52135,-6.618296,8.14216,281.2921,311.4668,348.3699,-3.670176,-36.90305,INF,-40.57323,7.915,8.78,0,0.269,0.06,8.11,-38.88279,"1,019.425",0.391,3.288,1.832,0.7220299,0.9113073,5.442019,0.820035,0.105
2016-07-19 00:15,0.25,15502,9.29,62.1,62.1,2.485,135.2,28.08,0.007,186,-2.384937,3.664382,-71.01797,-8.941848,7.950277,281.1003,283.0027,345.0788,-6.049319,-62.07612,-1.899814,-68.12544,7.542,8.84,0,0.268,0.06,7.904,-40.90734,"1,019.26",0.291,2.332,1.756,0.8560448,0.8047886,4.305838,1.418995,0.117
2016-07-19 00:30,1,15503,9.09,63.06,63.06,2.931,137.8,24.26,0.006,185,-2.839727,3.311273,-78.10712,-9.838816,7.89198,281.042,275.6198,343.8881,-6.150999,-68.2683,-1.353605,-74.4193,7.499,8.7,0,0.268,0.06,7.652,-43.77267,"1,019.1",0.271,1.705,1.164,0.7376605,0.7222288,1.169298,0.9318746,0.096
2016-07-19 00:45,1,15504,8.47,66.53,66.53,3.144,135.5,16.28,0.008,185,-3.281595,2.877445,-78.17036,-9.351138,7.461174,280.6111,273.3925,342.2118,-6.15904,-68.81921,-0.9282345,-74.97826,7.005,8.1,0,0.268,0.059,7.393,-44.31697,"1,019.102",0.279,2.211,0.987,0.5065222,0.6005523,0.5775658,0.5660558,0.079
2016-07-19 01:00,1,15505,8.72,63.6,63.6,2.277,108.8,34.47,0.006,177,-2.903551,3.41919,-77.19965,-10.19342,7.434908,280.5849,274.2316,341.2378,-6.322741,-67.00623,-1.222346,-73.32898,6.896,8.2,0,0.268,0.059,7.164,-43.29558,"1,019.304",0.155,1.274,1.338,0.4130756,0.4243189,0.6947761,1.01634,0.048
2016-07-19 01:15,1,15506,9.07,60.33,60.33,0.659,21.93,85,0.008,187,-2.346635,3.542937,-70.27953,-11.13141,7.206507,280.3565,280.0088,339.157,-5.889573,-59.14812,-1.947024,-65.0377,6.656,8.48,0,0.268,0.058,7.046,-43.05331,"1,018.834",0.242,1.591,0.475,0.798526,0.8028367,3.305114,0.6364365,0.071
2016-07-19 01:30,1,15507,9.62,56.94,56.94,1.331,161.5,75.84,0.007,178,-0.5958311,4.148338,-55.97443,-9.893235,7.5941,280.7441,296.2568,342.338,-4.744169,-46.08119,-12.53542,-50.82536,7.733,9.15,0,0.267,0.058,6.969,-40.27776,"1,018.799",0.213,1.284,1.131,0.509644,0.7997246,3.252989,0.9414697,0.264
2016-07-19 01:45,1,15508,9.51,57.57,57.57,1.931,173.4,48.27,0.006,181,-1.770056,3.403777,-63.40994,-11.20648,7.987042,281.137,290.7959,342.9994,-5.173833,-52.20346,-2.057443,-57.37729,7.812,9.1,0,0.267,0.058,6.901,-37.14061,"1,018.835",0.255,1.292,0.896,0.3385289,0.6037102,4.690023,0.6358767,0.118
2016-07-19 02:00,1,15509,9.04,60.78,60.78,1.718,239.2,51.24,0.007,181,-3.417987,2.337469,-74.96112,-13.32956,7.922027,281.072,278.9174,340.549,-5.755456,-61.63156,-0.7430305,-67.38701,7.126,8.49,0,0.267,0.058,6.752,-38.79501,"1,018.95",0.26,1.575,1.099,0.6829431,0.6096988,0.9088774,1.066106,0.148
2016-07-19 02:15,1,15510,8.96,59.53,59.53,1.875,101.4,20.05,0.006,186,-3.237135,3.00151,-75.97963,-13.58542,7.635027,280.785,276.4553,338.8495,-6.238645,-62.39421,-0.9543447,-68.63286,6.608,8.2,0,0.266,0.058,6.586,-40.04039,"1,018.95",0.308,1.342,0.717,0.3288074,0.5430309,0.9954625,0.6650438,0.064
2016-07-19 02:30,1,15511,8.74,59.49,59.49,0.786,159.4,37.36,0.006,187,-2.689663,2.584329,-64.10139,-12.65839,7.2312,280.3812,286.3107,337.7537,-5.273993,-51.44299,-1.289175,-56.71698,7.002,8.35,0,0.266,0.057,6.422,-39.31807,"1,018.755",0.246,1.39,0.608,1.066328,0.5222591,5.796486,1.394065,0.124
2016-07-19 02:45,1,15512,8.95,60.1,60.1,1.175,228.4,25.79,0.008,183,-1.014311,3.265074,-49.71408,-11.05305,7.355151,280.5052,301.3177,339.9788,-4.279385,-38.66103,-3.494601,-42.94041,7.302,8.6,0,0.266,0.057,6.416,-35.58587,"1,018.522",0.082,0.852,0.444,0.24758,0.6809846,2.174293,0.4197818,0.067
2016-07-19 03:00,1,15513,9,59.45,59.45,1.058,265.3,77.6,0.008,177,-1.858992,2.772462,-64.86475,-12.3509,7.435403,280.5854,286.5689,339.0827,-4.631454,-52.51385,-1.658658,-57.1453,6.665,8.43,0,0.266,0.057,6.363,-35.96714,"1,018.444",0.21,1.688,0.673,0.6993241,0.598718,5.750012,0.578159,0.032
2016-07-19 03:15,1,15514,9.43,55.81,55.81,3.008,140.7,18.97,0.008,186,-2.401043,3.623309,-77.2083,-12.89372,7.850373,281.0003,276.3105,340.6251,-6.024353,-64.31458,-1.60371,-70.33894,7.576,9.05,0,0.265,0.056,6.234,-36.38684,"1,018.366",0.092,0.702,1.108,0.4883668,0.4587759,4.711247,0.746502,0.242
2016-07-19 03:30,1,15515,9.39,55.91,55.91,1.058,128.6,49.05,0.006,182,-4.309862,2.493704,-83.48119,-16.83624,7.970229,281.1202,270.6411,337.286,-6.803566,-66.64494,-0.6177332,-73.44851,7.333,8.71,0,0.265,0.056,6.055,-36.35317,"1,018.362",0.196,0.958,1.243,0.8315606,0.3782002,0.4573779,1.866411,0.238
2016-07-19 03:45,1,15516,9.24,56.85,56.85,0.992,173.1,44.09,0.005,181,-3.294494,3.394645,-79.46014,-15.28382,7.377481,280.5275,271.6836,335.8599,-6.68914,-64.17632,-1.095086,-70.86546,7.123,8.75,0,0.265,0.056,5.787,-40.05626,"1,018.363",0.111,0.525,0.897,0.6455532,0.4202921,2.626754,0.9739377,0.086
2016-07-19 04:00,1,15517,9.15,58.15,58.15,2.918,124.9,22.3,0.008,189,-2.683247,3.366503,-74.03293,-13.49802,7.755597,280.9056,279.0083,339.5432,-6.049749,-60.53491,-1.331202,-66.58466,7.374,8.74,0,0.265,0.056,5.769,-35.06544,"1,018.443",0.206,1.071,1.12,0.4440498,0.6893696,1.540058,0.7123138,0.165
2016-07-19 04:15,1,15518,8.91,59.59,59.59,1.638,108.1,52.52,0.01,189,-2.884771,2.066272,-66.1418,-14.47706,7.841691,280.9917,287.3318,338.9966,-4.951043,-51.66474,-0.7304556,-56.61578,6.953,8.41,0,0.265,0.056,5.766,-31.31038,"1,018.364",0.189,0.97,0.746,0.4181845,0.4843185,5.800759,0.889658,0.063
2016-07-19 04:30,1,15519,9.14,59.44,59.44,0.87,283.2,74.56,0.008,186,-1.65075,1.974773,-53.36405,-12.69108,7.874999,281.025,300.2773,340.9503,-3.625523,-40.67297,-1.542271,-44.29849,7.469,8.7,0,0.264,0.055,5.86,-27.64196,"1,018.361",0.16,1.151,0.883,0.6840026,0.4195843,8.210017,0.8873648,0.092
2016-07-19 04:45,1,15520,8.51,63.96,63.96,0.587,133.4,66.28,0.006,186,-3.236707,1.525069,-61.17473,-13.48129,7.495833,280.6458,290.5627,338.2562,-4.761776,-47.69344,-0.4935799,-52.45522,6.686,8,0,0.264,0.055,5.806,-28.73972,"1,018.32",0.099,1.035,0.575,0.411826,0.4419601,5.962944,1.159803,0.192
2016-07-19 05:00,5,15521,8.65,63.93,63.93,1.845,43.03,65.08,0.009,185,-0.5345519,1.991927,-36.01152,-10.01781,7.537936,280.6879,315.9369,341.9305,-2.526479,-25.99371,-3.625175,-28.52019,7.007,8.32,0,0.264,0.055,5.908,-24.90004,"1,018.36",0.153,0.743,0.938,0.7281463,0.2882311,7.524682,0.7749503,0.172
2016-07-19 05:15,5.25,15522,8.75,64.26,64.26,2.341,123.4,63.79,0.009,190,-2.079918,1.386085,-51.42078,-11.55691,8.001066,281.151,302.8559,342.7198,-3.466003,-39.86387,-2.924052,-43.32988,7.438,8.39,0,0.264,0.055,6.016,-20.09568,"1,018.36",0.124,0.893,2.755,1.150073,0.4443019,9.167235,1.781165,0.134
2016-07-19 05:30,5.5,15523,8.35,67.06,67.06,1.506,339.6,42.47,0.009,189,-1.77824,0.9822633,-42.99834,-10.66752,7.676674,280.8267,309.6458,341.9765,-2.760503,-32.33081,-0.5824194,-35.09132,6.837,8.06,0,0.264,0.055,6.058,-21.30333,"1,018.315",0.176,1.239,0.821,0.2851571,0.2297019,3.510529,0.4721982,0.071
2016-07-19 05:45,5.75,15524,8.52,66.6,66.6,1.476,316,51.78,0.008,189,0.6237124,1.375585,-29.11733,-8.870866,7.737934,280.8879,323.8346,344.0811,-0.7518722,-20.24646,NAN,-20.99833,7.267,8.26,0,0.263,0.054,6.132,-18.60748,"1,018.433",0.082,0.915,0.926,1.022055,0.1780797,6.791489,0.3224358,0.086
2016-07-19 06:00,6,15525,8.47,67.05,67.05,2.074,334.7,91.1,0.01,189,6.308325,2.515592,-31.03394,-8.390253,7.934891,281.0849,322.9089,345.5526,3.792733,-22.64368,0.4066311,-18.85095,7.568,8.34,0,0.263,0.054,6.327,-14.56978,"1,018.393",0.088,0.615,1.313,1.064208,0.199884,7.758776,0.7127575,0.049
2016-07-19 06:15,6.25,15526,8.33,68.07,68.07,2.108,278.2,90.7,0.009,190,8.417727,2.610271,-42.35702,-8.968431,7.895184,281.0452,311.3859,344.7744,5.807455,-33.38859,0.3115726,-27.58113,7.538,8.18,0,0.263,0.054,6.354,-15.15835,"1,018.232",0.081,0.721,1.534,0.9176694,0.2193955,6.155721,0.4737297,0.058
2016-07-19 06:30,6.5,15527,8.23,67.91,67.91,1.659,272.9,93.1,0.009,190,18.59636,4.101718,-36.05486,-8.290438,7.837594,280.9876,317.3981,345.1625,14.49465,-27.76443,0.2252619,-13.26978,7.566,8.12,0,0.263,0.054,6.398,-14.68686,"1,018.43",0.191,1.868,1.343,5.215299,0.9675209,6.192536,0.7483564,0.043
2016-07-19 06:45,6.75,15528,8.18,67.91,67.91,1.709,267.5,86.2,0.009,185,33.38422,6.547228,-30.66637,-6.650528,7.822435,280.9724,322.7103,346.7262,26.837,-24.01584,0.1963727,2.821155,7.718,8.15,0,0.263,0.054,6.562,-10.5836,"1,018.27",0.093,1.278,1.453,6.572333,1.242242,4.63282,0.3156764,0.029
2016-07-19 07:00,7,15529,8.26,66.34,66.34,3.065,279.4,65.21,0.009,185,51.60244,9.786855,-31.66934,-6.459455,8.020489,281.1705,322.7048,347.9147,41.81559,-25.20988,0.1902407,16.6057,7.832,8.23,0,0.263,0.054,6.699,-8.446044,"1,018.267",0.07,1.032,2.019,8.814532,1.524672,5.288673,0.2090056,0.048
2016-07-19 07:15,7.25,15530,8.2,66.35,66.35,4.463,267.7,50.61,0.009,185,70.89005,12.95021,-40.5423,-6.588344,8.118273,281.2682,314.325,348.279,57.93983,-33.95396,0.1831353,23.98587,7.857,8.22,0,0.263,0.054,6.794,-7.374586,"1,018.385",0.058,0.96,2.709,12.37948,2.110166,7.42605,0.628608,0.022
2016-07-19 07:30,7.5,15531,8.2,66.75,66.75,1.984,168.2,97.4,0.009,185,106.7459,19.11003,-34.69172,-4.02369,8.245101,281.3951,320.8162,351.4842,87.6359,-30.66803,0.1790913,56.96788,8.3,8.41,0,0.262,0.054,7.14,-0.293409,"1,018.303",0.05,1.008,1.401,11.26686,1.967075,4.766246,0.536321,0.06
2016-07-19 07:45,7.75,15532,8.24,64.96,64.96,3.106,240.7,87.3,0.009,181,110.4145,19.8844,-32.83216,-4.178298,8.429778,281.5797,323.6099,352.2638,90.53011,-28.65386,0.1779818,61.87626,8.33,8.44,0,0.262,0.054,7.405,0.6442572,"1,018.421",0.103,1.395,1.906,34.0615,7.828498,5.715812,0.9038534,0.053
2016-07-19 08:00,8,15533,8.12,64.68,64.68,6.111,275.8,36.62,0.008,190,131.3759,23.30881,-37.14091,-4.11062,8.303288,281.4533,318.661,351.6913,108.067,-33.03029,0.1767602,75.03676,8.21,8.29,0,0.262,0.054,7.491,-1.897638,"1,018.259",0.038,1.122,3.419,26.98604,5.733149,5.721866,0.73137,0.021
2016-07-19 08:15,8.25,15534,8.22,63.77,63.77,4.615,259,54.92,0.009,189,197.3196,37.17683,-35.61954,-1.879072,8.540366,281.6903,321.383,355.1235,160.1428,-33.74046,0.1840405,126.4023,8.61,8.53,0,0.262,0.054,7.772,0.7215291,"1,018.493",0.064,0.998,2.844,80.98539,18.23668,4.508718,1.517988,0.101
2016-07-19 08:30,8.5,15535,8.21,63.81,63.81,3.898,260.6,63.99,0.009,185,168.0631,30.00001,-34.17828,-1.723213,8.584567,281.7346,323.0482,355.5033,138.0631,-32.45506,0.1761918,105.608,8.64,8.56,0,0.262,0.054,8.02,4.909031,"1,018.689",0.086,1.232,3.019,68.94481,14.71264,5.849812,1.441181,0.059
2016-07-19 08:45,8.75,15536,8.28,62.38,62.38,4.207,296.4,81.1,0.009,189,222.8985,40.44144,-43.30076,-0.3603027,8.753819,281.9038,314.7853,357.7258,182.457,-42.94045,0.1775284,139.5166,9.07,8.85,0,0.262,0.054,8.36,8.258295,"1,018.767",0.128,1.052,2.768,106.712,22.57681,7.945264,2.776195,0.138
2016-07-19 09:00,9,15537,8.36,62.48,62.48,5.573,269.7,41.34,0.009,189,258.1362,45.59349,-31.39398,1.324111,8.981176,282.1312,327.8486,360.5667,212.5427,-32.71809,0.1730902,179.8246,9.11,8.81,0,0.262,0.054,8.82,13.80726,"1,018.564",0.103,1.011,4.25,111.1351,23.28424,5.193645,2.186034,0.116
2016-07-19 09:15,9.25,15538,8.21,63.27,63.27,7.097,275.3,23.86,0.009,189,217.2883,37.55415,-28.21352,0.3325971,8.655594,281.8056,329.3733,357.9194,179.7341,-28.54612,0.1718233,151.188,8.78,8.54,0,0.262,0.054,8.8,8.349667,"1,018.638",0.036,0.797,2.996,74.72941,14.32752,3.590775,1.42471,0.035
2016-07-19 09:30,9.5,15539,8.28,64.41,64.41,7.724,273.8,23.37,0.009,181,367.5869,64.74977,-29.7217,4.50963,8.866459,282.0164,328.9372,363.1685,302.8372,-34.23133,0.1733826,268.6058,9.35,8.86,0,0.262,0.054,9.16,15.65704,"1,019.034",0.07,0.988,2.975,181.9144,35.0701,2.96259,3.08431,0.149
2016-07-19 09:45,9.75,15540,8.59,63.67,63.67,4.652,293.1,63.94,0.012,176,500.5955,89.3445,-33.81962,10.60228,9.53476,282.6848,328.2528,372.6747,411.251,-44.4219,0.1749829,366.8291,10.43,9.71,0,0.262,0.054,10.16,34.15016,"1,019.03",0.257,1.404,3.105,243.6625,47.14911,4.391382,6.286269,0.299
2016-07-19 10:00,10,15541,8.79,63.34,63.34,5.23,263.6,52.22,0.009,172,559.4434,99.15736,-50.60633,12.83431,10.35309,283.5031,315.6752,379.1158,460.2861,-63.44064,0.1735558,396.8454,11.24,10.12,0,0.262,0.054,11.53,50.2573,"1,019.063",0.215,1.386,3.074,245.6324,47.05993,8.774243,5.633165,0.157
2016-07-19 10:15,10.25,15542,8.81,62.69,62.69,8.25,277.1,18.93,0.008,185,732.1707,129.4129,-46.60322,17.91738,10.33747,283.4875,319.5976,384.1182,602.7578,-64.52059,0.1755148,538.2372,11.88,10.23,0,0.262,0.055,12.51,55.69022,"1,018.535",0.159,0.937,2.625,194.8743,36.84671,5.426954,3.548513,0.162
2016-07-19 10:30,10.5,15543,8.75,63.17,63.17,7.759,280.6,28.81,0.011,176,536.9337,93.6693,-37.24734,15.31223,9.856867,283.0069,326.4786,379.0382,443.2644,-52.55957,0.171948,390.7048,11.32,9.98,0,0.262,0.055,12.64,45.62506,"1,019.12",0.36,1.047,3.323,252.7616,47.05439,4.135428,7.748355,0.325
2016-07-19 10:45,10.75,15544,8.72,62.81,62.81,6.292,284.5,32.9,0.011,180,507.313,86.19366,-40.85736,14.46296,9.936388,283.0864,323.2751,378.5954,421.1193,-55.32032,0.1678992,365.799,11.27,9.87,0,0.262,0.055,12.74,41.91842,"1,019.195",0.172,1.04,3.014,231.5721,42.18833,4.260969,6.179965,0.119
2016-07-19 11:00,11,15545,9.43,61.05,61.05,4.44,262.4,62.12,0.011,181,836.0364,144.6175,-59.78369,27.13945,11.08064,284.2306,310.2871,397.2102,691.4188,-86.92313,0.171799,604.4957,13.55,11.05,0,0.262,0.056,14.38,56.35162,"1,019.234",0.445,2.173,2.4,270.3414,48.00942,9.737895,8.470146,0.753
2016-07-19 11:15,11.25,15546,9.35,60.67,60.67,6.429,271.3,33.65,0.01,172,813.7017,137.2865,-52.33924,27.16867,11.67576,284.8257,320.8371,400.345,676.4152,-79.5079,0.1660074,596.9072,13.81,10.58,0,0.262,0.056,15.7,72.48766,"1,019.301",0.377,1.323,3.025,282.7265,50.88571,6.735949,9.323755,0.66
2016-07-19 11:30,11.5,15547,8.91,61.59,61.59,5.851,276.5,29.67,0.009,172,367.5545,61.47746,-40.03391,13.38142,10.52837,283.6783,327.1621,380.5774,306.0771,-53.41534,0.1665143,252.6617,11.21,9.7,0,0.262,0.056,14.96,45.37824,"1,019.176",0.282,1.325,2.752,206.512,35.68603,4.636522,5.103462,0.557
2016-07-19 11:45,11.75,15548,9.55,61.11,61.11,4.484,285.1,46.2,0.01,176,703.2773,118.2626,-49.17926,26.96222,11.0453,284.1953,320.7069,396.8484,585.0147,-76.14148,0.1668541,508.8732,13.97,10.83,0,0.262,0.056,15.62,59.94652,"1,019.216",0.492,2.035,2.409,310.1871,54.09773,7.324885,10.13218,0.738
2016-07-19 12:00,12,15549,9.7,60.22,60.22,3.962,264.6,54.36,0.008,188,650.8593,108.1713,-51.86036,25.10054,11.54724,284.6972,320.633,397.5939,542.6879,-76.96091,0.1651172,465.7271,13.81,10.97,0,0.262,0.057,16.09,66.83116,"1,018.701",0.268,1.388,2.352,279.0224,48.06396,9.129376,7.495857,0.281
2016-07-19 12:15,12.25,15550,9.46,61.5,61.5,5.343,268.8,40.71,0.01,180,519.0964,85.86917,-43.14294,19.44651,11.03187,284.1819,326.6602,389.2497,433.2273,-62.58945,0.1646618,370.6378,12.34,10.42,0,0.263,0.057,15.85,52.64177,"1,019.568",0.278,1.51,2.771,206.748,35.35749,5.11337,5.657481,0.259
2016-07-19 12:30,12.5,15551,9.44,61.63,61.63,5.764,275.1,37.44,0.009,186,697.8011,115.9239,-58.39185,25.10898,11.03856,284.1885,311.446,394.9468,581.8772,-83.50083,0.1652538,498.3764,13.37,11.18,0,0.263,0.057,16.05,59.28757,"1,018.779",0.223,1.268,2.956,314.8336,53.6008,16.83129,9.838503,0.245
2016-07-19 12:45,12.75,15552,9.21,62.75,62.75,8.41,275.5,18.32,0.011,185,464.0201,76.5008,-47.54879,17.09652,10.66269,283.8127,320.3451,384.9904,387.5193,-64.64531,0.1645232,322.874,11.89,10.21,0.2,0.262,0.058,15.88,46.96045,"1,019.414",0.241,1.483,3.07,300.577,50.00223,13.57981,7.580001,0.617
2016-07-19 13:00,13,15553,9.1,63.49,63.49,9.7,272.8,17.8,0.009,177,628.708,105.9006,-47.19199,19.32264,9.904582,283.0546,316.7783,383.2929,522.8074,-66.51462,0.1682601,456.2928,12.1,10.37,0,0.262,0.058,15.13,35.86567,"1,019.024",0.117,1.196,2.969,354.6941,60.28373,12.37538,6.81778,0.257
