TIMESTAMP,time,RECORD,AirTemp_Avg,RH_Avg,RHcorrected_Avg,WindSpeed_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SnowDepth,SignalQuality,short_in_Avg,short_out_Avg,long_in_Avg,long_out_Avg,cnr4_T_C_Avg,cnr4_T_K_Avg,long_in_corr_Avg,long_out_corr_Avg,net_short_Avg,net_long_Avg,albedo_Avg,net_rad_Avg,Pressure,SnowTemp20cm_Avg,SnowTemp150cm_Avg,Rainfall_Tot,VWC,EC,SoilTemp_650,HFP_Avg,AirTemp_Std,RHcorrected_Std,WindSpeed_Std,short_in_Std,short_out_Std,long_in_Std,long_out_Std,cnr4_T_C_Std,SWE_scale_Avg,Intensity_RT,Accumulated_RT,Accumulated_NRT,Accumulated_Total_NRT,Bucket_RT,Bucket_NRT,Temperature_load_cell,Status,PluvioWind_Avg,SH
2016-07-19 11:15:00,11.25,36282,13.29,51.51,51.51,1.15,218.9,44.88,0.345,263,674.476,120.3798,-58.00854,7.814663,15.15213,288.3021,333.7296,399.5528,554.0959,-65.82321,0.1720102,488.2727,"1,022.349",16.44,13.83,0,0.424,0.069,9.39,48.9046,0.599,2.173,0.931,293.0657,57.37928,5.42807,8.981755,0.827,-3.677,0,0,0,211.5,394.1,394.2,12.3,128,1.517,108.18
2016-07-19 11:30:00,11.5,36283,13.7,50.17,50.17,1.045,218.3,43.37,0.393,211,770.018,139.8765,-55.27806,7.648365,16.64244,289.7924,344.6089,407.5353,630.1418,-62.92643,0.174735,567.2154,"1,022.509",17.94,14.26,0,0.424,0.069,9.55,57.83359,0.387,1.959,0.544,321.024,65.26685,3.05102,9.389992,0.44,-3.656,0,0,0,211.5,394.1,394.1,12.8,128,1.481,104.602
2016-07-19 11:45:00,11.75,36284,14.12,49.44,49.44,0.989,210,39.35,0.391,217,596.645,104.7877,-67.6503,-0.8896638,18.04095,291.1909,340.0076,406.7682,491.8577,-66.76064,0.1623187,425.0971,"1,022.392",18.4,14.29,0,0.424,0.07,9.74,63.46352,0.42,2.48,0.494,330.6765,67.63219,6.013675,9.667646,0.215,-3.512,0,0,0,211.5,394,394,13.9,128,1.356,104.483
2016-07-19 12:00:00,12,36285,14.27,49.95,49.95,0.888,220.5,35.69,0.4,213,646.354,116.116,-68.99734,1.067597,18.13971,291.2897,339.2182,409.2831,530.2382,-70.06493,0.1683833,460.1733,"1,022.565",18.53,14.7,0,0.424,0.069,9.96,60.66981,0.515,2.576,0.5,330.5827,67.97529,6.357563,9.448748,0.438,-3.49,0,0,0,211.5,394.1,394.1,14.4,128,1.209,92.314
2016-07-19 12:15:00,12.25,36286,14.04,49.68,49.68,0.861,211.6,52.77,0.377,212,504.744,85.71992,-65.79555,-5.113695,18.50217,291.6522,344.4541,405.136,419.0245,-60.68185,0.1541301,358.3427,"1,022.706",19.11,14.51,0,0.424,0.069,10.21,62.40386,0.381,2.661,0.407,317.8523,65.0099,5.742253,9.388037,0.378,-3.447,0,0,0,211.5,394,394,15,128,1.266,79.539
2016-07-19 12:30:00,12.5,36287,13.32,50.96,50.96,0.99,225,48.12,0.386,261,582.741,104.4382,-69.6441,-0.1316871,16.93912,290.0891,331.8809,401.3933,478.3028,-69.51241,0.1626572,408.7904,"1,022.705",17.52,14.08,0,0.424,0.07,10.51,47.79807,0.284,2.419,0.54,360.4888,74.21376,7.587787,11.42234,0.352,-3.481,0,0,0,211.5,394,394,14.8,128,1.427,67.1
2016-07-19 12:45:00,12.75,36288,14.5,49.3,49.3,1.279,215.2,46.69,0.369,253,860.846,160.0789,-70.41348,12.04272,18.16468,291.3147,337.9504,420.4066,700.7672,-82.45619,0.1821531,618.311,"1,022.554",20.99,15.65,0,0.424,0.07,10.71,107.9577,0.567,2.497,0.673,254.0962,52.89101,6.353134,6.834169,0.694,-3.472,0,0,0,211.5,394,394,15.2,128,1.683,116.92
2016-07-19 13:00:00,13,36289,13.97,51.12,51.12,1.347,221.9,63.17,0.389,201,620.429,109.516,-70.71828,-0.6651904,18.45758,291.6076,339.2824,409.3354,510.9135,-70.05309,0.161743,440.8604,"1,022.747",20.03,14.84,0,0.423,0.07,10.97,77.17339,0.328,2.013,0.656,378.9813,76.94427,8.165377,10.37441,0.454,-3.425,0,0,0,211.5,393.9,393.9,15.4,128,1.852,97.469
2016-07-19 13:15:00,13.25,36290,14.62,49.51,49.51,1.338,228.2,50.46,0.395,250,869.519,159.0121,-83.18966,11.34285,18.85709,292.0071,329.0612,423.5938,710.5065,-94.53251,0.1787129,615.9739,"1,022.674",21.87,17.15,0,0.423,0.07,11.26,116.4351,0.458,2.052,0.863,258.8791,52.73796,3.676213,6.173854,0.406,-3.41,0,0,0,211.5,393.9,393.9,15.8,128,1.859,108.436
2016-07-19 13:30:00,13.5,36291,14.56,50.31,50.31,1.232,219.5,52.44,0.4,231,463.308,76.0561,-75.46585,-3.575174,19.03384,292.1838,337.7874,409.6781,387.252,-71.89067,0.1433242,315.3613,"1,022.594",21.26,16.25,0,0.423,0.07,11.51,78.93053,0.501,2.184,0.612,351.9923,70.53565,2.998535,10.26742,0.53,-3.387,0,0,0,211.5,393.8,393.9,16.1,128,1.504,90.633
2016-07-19 13:45:00,13.75,36292,13.44,52.19,52.19,1.266,221.2,40.94,0.387,217,310.937,47.51188,-58.5811,-6.935863,17.11949,290.2695,343.9512,395.5965,263.4251,-51.64524,0.141638,211.7799,"1,022.64",17.31,14.26,0,0.423,0.07,11.75,32.19394,0.326,2.212,0.907,224.6152,44.1248,10.10905,5.782228,0.628,-3.421,0,0,0,211.5,393.8,393.8,15.8,128,1.707,51.606
2016-07-19 14:00:00,14,36293,13.47,51.62,51.62,1.292,196.8,53.99,0.399,212,569.21,100.4554,-63.40417,7.273981,15.80872,288.9587,331.8972,402.5753,468.7546,-70.67815,0.1657709,398.0765,"1,022.656",17.34,16.4,0,0.423,0.07,12.01,54.09186,0.404,1.753,0.756,377.5075,73.92512,7.743428,9.333447,0.259,-3.47,0,0,0,211.5,393.8,393.9,15.1,128,1.79,45.498
2016-07-19 14:15:00,14.25,36294,14.93,48.63,48.63,1.078,208.8,51.53,0.375,229,690.375,120.6799,-66.59335,9.008774,17.80204,290.952,339.7393,415.3414,569.6947,-75.60212,0.1657584,494.0926,"1,022.618",20.9,18.1,0,0.422,0.071,12.18,86.77735,0.395,2.162,0.654,380.0025,73.43214,4.174523,11.05189,0.652,-3.45,0,0,0,211.5,393.7,393.8,15.6,128,1.507,71.504
2016-07-19 14:30:00,14.5,36295,14.36,50.46,50.46,1.382,219.3,38.17,0.385,217,464.46,73.44136,-72.34827,-2.553617,17.9292,291.0792,334.6866,404.4813,391.0181,-69.79465,0.1451188,321.2234,"1,022.496",18.83,15.92,0,0.422,0.071,12.35,49.76471,0.353,1.941,0.708,316.7024,59.33011,5.228508,7.554744,0.36,-3.431,0,0,0,211.5,393.7,393.7,16,128,1.824,67.001
2016-07-19 14:45:00,14.75,36296,13.6,51.87,51.87,1.273,208.5,35.72,0.386,217,346.347,54.10691,-61.8609,-2.24322,16.28344,289.4334,336.0467,395.6644,292.2403,-59.61769,0.1435191,232.6226,"1,022.7",16.48,14.97,0,0.422,0.071,12.56,25.67842,0.146,1.409,0.521,282.0085,51.65686,4.03119,6.974582,0.379,-3.467,0,0,0,211.5,393.7,393.7,15.8,128,1.697,31.933
2016-07-19 15:00:00,15,36297,13.64,50.5,50.5,1.052,235.9,53.99,0.383,205,291.971,45.52679,-64.45373,-2.866335,15.75539,288.9054,330.5565,392.1439,246.4438,-61.58739,0.1469133,184.8564,"1,022.789",16.79,14.87,0,0.422,0.071,12.65,26.84383,0.25,1.878,0.629,237.4279,42.59821,2.948356,5.305768,0.3,-3.475,0,0,0,211.5,393.7,393.7,15.2,128,1.552,25.12
2016-07-19 15:15:00,15.25,36298,13.84,48.59,48.59,1.493,209.4,48.18,0.362,253,512.61,83.58444,-71.63654,3.823693,15.67592,288.8259,322.9397,398.4,429.0252,-75.46023,0.1485417,353.565,"1,022.878",17.41,16.33,0,0.422,0.071,12.75,44.51895,0.364,2.046,0.738,385.9108,68.35872,3.969606,9.029972,0.323,-3.512,0,0,0,211.5,393.7,393.7,15.2,128,1.844,39.252
2016-07-19 15:30:00,15.5,36299,14.44,47.13,47.13,1.059,225.7,48.79,0.38,229,586.637,93.716,-72.68012,3.339381,16.59727,289.7473,326.9552,402.9747,492.9213,-76.0195,0.1456773,416.9018,"1,022.958",18.2,17.08,0,0.422,0.072,12.86,42.9485,0.483,2.381,0.597,393.4534,68.1942,6.264297,10.88331,0.335,-3.456,0,0,0,211.5,393.6,393.6,15.3,128,1.657,40.358
2016-07-19 15:45:00,15.75,36300,14.26,46.99,46.99,0.948,242.5,71.51,0.377,205,351.776,51.83871,-71.92449,-3.583003,16.64618,289.7962,327.981,396.3224,299.9374,-68.34149,0.1303332,231.5959,"1,022.755",17.92,16.39,0,0.422,0.072,12.91,26.42567,0.354,2.057,0.685,332.5061,55.02588,8.457361,9.683434,0.345,-3.465,0,0,0,211.5,393.6,393.6,15.4,128,1.378,30.869
2016-07-19 16:00:00,16,36301,13.55,48.43,48.43,0.679,181.5,63.7,0.37,216,186.573,27.58879,-51.62206,-6.231763,15.26756,288.4175,340.7275,386.1178,158.9839,-45.39029,0.1457108,113.5936,"1,022.718",15.91,14.56,0,0.421,0.072,12.98,1.932604,0.102,2.585,0.444,162.3378,24.98026,4.599359,4.328849,0.328,-3.505,0,0,0,211.5,393.6,393.6,15.2,128,1.023,9.335
2016-07-19 16:15:00,16.25,36302,13.64,49.82,49.82,0.726,219.2,53.68,0.391,284,260.68,38.07909,-53.77994,-2.645849,14.64343,287.7934,335.1822,386.3162,222.6005,-51.13409,0.148886,171.4664,"1,022.771",15.26,14.84,0,0.421,0.072,13.05,2.933171,0.21,2.311,0.552,228.4965,31.21888,5.397234,4.393813,0.155,-3.57,0,0,0,211.5,393.6,393.6,15,128,1.094,10.332
2016-07-19 16:30:00,16.5,36303,14.25,44.77,44.77,0.843,232.2,87,0.33,222,309.744,41.49382,-64.53575,-3.308278,15.10182,288.2518,326.9105,388.1379,268.2503,-61.22747,0.1342023,207.0228,"1,022.696",16.61,15.95,0,0.421,0.072,13.06,7.372997,0.298,1.616,0.609,305.2121,40.60411,5.800834,7.25875,0.164,-3.605,0,0,0,211.5,393.5,393.5,14.9,128,1.327,24.196
2016-07-19 16:45:00,16.75,36304,13.84,47.83,47.83,0.712,297.2,98.2,0.382,200,149.248,22.50706,-57.51192,-6.125681,14.57661,287.7266,331.0892,382.4754,126.7408,-51.38625,0.1510395,75.3546,"1,022.697",15.37,14.96,0,0.421,0.072,13.04,-2.658891,0.079,2.127,0.362,96.72133,13.74701,6.130371,2.09279,0.171,-3.634,0,0,0,211.5,393.5,393.5,15.1,128,0.932,13.739
2016-07-19 17:00:00,17,36305,13.62,46.71,46.71,0.951,184.2,69.76,0.378,215,117.261,20.09408,-53.63713,-5.805932,13.88338,287.0334,331.2327,379.0639,97.16692,-47.8312,0.1683461,49.33573,"1,022.583",14.11,14.08,0,0.421,0.072,13.02,-6.438287,0.129,2.745,0.79,28.27982,8.341166,7.78519,1.514108,0.2,-3.662,0,0,0,211.5,393.5,393.5,14.7,128,1.293,13.763
2016-07-19 17:15:00,17.25,36306,13.53,47.27,47.27,0.685,173.4,94.8,0.39,211,119.796,25.02104,-45.84673,-3.010819,13.4604,286.6104,336.7586,379.5945,94.77455,-42.83591,0.1950657,51.93864,"1,022.636",13.65,14.19,0,0.421,0.072,13.01,-5.087768,0.084,2.362,0.417,32.90916,16.59845,4.791847,2.826547,0.071,-3.679,0,0,0,211.5,393.5,393.5,14.3,128,0.994,8.592
2016-07-19 17:30:00,17.5,36307,14,45.74,45.74,1.039,188.2,59.27,0.378,229,115.405,22.47082,-51.8915,-3.168805,13.59478,286.7448,331.4318,380.1544,92.9346,-48.72269,0.1880123,44.21191,"1,022.445",14.01,14.41,0,0.421,0.073,12.95,-3.8159,0.151,1.928,0.629,27.10921,11.39473,6.856734,3.143258,0.047,-3.68,0,0,0,211.5,393.4,393.4,14.6,128,1.209,26.313714
2016-07-19 17:45:00,17.75,36308,14.06,46.37,46.37,0.674,215.3,80.2,0.374,276,117.206,24.76594,-55.16962,-3.639245,13.56279,286.7128,327.9825,379.5129,92.44016,-51.53038,0.2111912,40.90979,"1,022.571",13.83,14.57,0,0.42,0.073,12.9,-4.636623,0.186,2.201,0.538,22.97214,9.234042,6.267941,1.316911,0.019,-3.677,0,0,0,211.5,393.4,393.4,14.5,128,0.756,18.858
2016-07-19 18:00:00,18,36309,13.79,46.03,46.03,0.805,212.3,59.88,0.393,246,102.835,17.16703,-47.9551,-5.29603,13.36991,286.5199,334.1672,376.8262,85.6683,-42.65907,0.1667189,43.00922,"1,022.613",13.43,14.01,0,0.42,0.073,12.81,-6.118671,0.091,2.073,0.797,13.67205,2.548022,6.093875,1.389454,0.066,-3.693,0,0,0,211.5,393.4,393.4,14.4,128,1.012,19.028
2016-07-19 18:15:00,18.25,36310,13.77,46.51,46.51,0.735,222,81.8,0.387,260,94.165,17.27759,-53.8257,-6.056908,13.28716,286.4372,327.8554,375.6242,76.88738,-47.76879,0.1780528,29.1186,"1,022.462",13.19,13.92,0,0.42,0.073,12.74,-6.521142,0.107,2.629,0.494,26.25093,7.298217,8.465067,1.927474,0.079,-3.707,0,0,0,211.5,393.4,393.4,14.4,128,1.172,18.26
2016-07-19 18:30:00,18.5,36311,13.63,45.93,45.93,0.905,168.7,62.03,0.382,208,94.554,16.8989,-48.21268,-5.365474,13.00381,286.1538,331.9603,374.8075,77.65556,-42.84721,0.1769279,34.80834,"1,022.388",13,13.92,0,0.42,0.073,12.66,-7.347856,0.101,2.901,0.915,19.18555,4.861047,4.385559,1.163149,0.05,-3.701,0,0,0,211.5,393.4,393.4,14,128,0.95,21.174
2016-07-19 18:45:00,18.75,36312,13.61,46.17,46.17,1.553,191.9,36.7,0.372,280,86.801,14.90456,-44.27545,-6.057609,13.07173,286.2217,336.2585,374.4764,71.89646,-38.21784,0.1718254,33.67862,"1,022.198",12.87,13.48,0,0.42,0.073,12.63,-6.990656,0.158,2.108,1.038,10.00023,1.780221,5.963583,1.139924,0.027,-3.702,0,0,0,211.5,393.3,393.3,14.1,128,2.094,36.709
2016-07-19 19:00:00,19,36313,13.23,50.15,50.15,0.375,237.1,58.49,0.401,227,60.524,9.846485,-34.70808,-6.420033,12.90392,286.0539,344.9346,373.2227,50.6779,-28.28805,0.1628275,22.38985,"1,022.165",12.5,13,0,0.42,0.073,12.53,-6.839705,0.17,2.858,0.412,9.629647,1.523953,9.240856,0.8308351,0.115,-3.711,0,0,0,211.5,393.3,393.3,13.7,128,0.455,6.332
2016-07-19 19:15:00,19.25,36314,12.92,51.17,51.17,0.678,226.7,70.26,0.372,260,63.701,10.72791,-36.65711,-5.367246,12.50901,285.659,340.8934,372.1833,52.97338,-31.28986,0.167607,21.68352,"1,022.289",12.11,12.83,0,0.42,0.073,12.47,-6.917864,0.08,4.521,0.595,10.49264,2.130394,5.461298,0.6907069,0.1,-3.713,0,0,0,211.5,393.3,393.3,13.6,128,0.846,7.359
2016-07-19 19:30:00,19.5,36315,13.06,47.17,47.17,0.591,241.1,83.8,0.398,188,64.803,12.36619,-58.92474,-6.766825,12.17347,285.3235,316.855,369.0129,52.43641,-52.15792,0.1919829,0.2784941,"1,022.182",11.87,12.93,0,0.42,0.073,12.36,-10.30646,0.055,1.522,0.5,11.53037,2.332651,2.87037,0.7598626,0.108,-3.743,0,0,0,211.5,393.3,393.3,13.3,128,1.085,9.978
2016-07-19 19:45:00,19.75,36316,12.92,47.24,47.24,0.869,201.8,79.46,0.377,267,55.072,10.28358,-49.83441,-7.082664,11.88954,285.0395,324.4515,367.2032,44.78863,-42.75175,0.1857425,2.036878,"1,022.033",11.46,12.69,0,0.42,0.073,12.32,-13.42769,0.07,1.474,0.693,11.13649,2.488401,8.202719,1.225388,0.037,-3.749,0,0,0,211.5,393.3,393.3,13.1,128,1.267,12.576
2016-07-19 20:00:00,20,36317,12.91,48.74,48.74,0.982,164.6,88.3,0.4,201,67.242,13.57396,-25.27059,-3.858624,12.10104,285.251,350.1277,371.5397,53.66827,-21.41197,0.2112853,32.2563,"1,022.234",11.75,12.65,0,0.419,0.073,12.24,-5.182518,0.15,2.941,0.746,34.30104,6.473718,3.275831,1.891272,0.108,-3.738,0,0,0,211.5,393.3,393.3,13.1,128,1.325,15.87
2016-07-19 20:15:00,20.25,36318,11.85,58.08,58.08,0.674,182.7,58.42,0.394,204,29.925,6.125218,-41.10283,-7.751182,11.30273,284.4527,330.1141,363.4657,23.80019,-33.35164,0.2012892,-9.551454,"1,022.163",10.63,11.19,0,0.419,0.073,12.09,-10.75491,0.266,2.567,0.466,9.211434,2.324939,7.405462,0.6985271,0.367,-3.754,0,0,0,211.5,393.3,393.3,12.8,128,0.755,-3.902
2016-07-19 20:30:00,20.5,36319,11.28,61.18,61.18,0.514,202.8,27.05,0.012,178,21.368,4.349332,-24.67865,-4.142446,10.48604,283.636,342.2901,362.8263,17.01829,-20.53621,0.205824,-3.517918,"1,022.256",10.11,10.79,0,0.419,0.073,12.05,-11.15375,0.096,2.282,0.426,4.80645,0.8773448,1.824775,0.7984563,0.121,-3.787,0,0,0,211.5,393.3,393.3,12.3,128,0.5,-9.546
2016-07-19 20:45:00,20.75,36320,11.77,54.08,54.08,0.543,264,65.57,0.385,201,17.931,4.855767,-20.73737,-3.691769,10.43877,283.5887,345.9865,363.0321,13.07564,-17.0456,0.2702298,-3.969955,"1,022.186",10.1,11.27,0,0.419,0.072,11.95,-10.78454,0.158,1.803,0.423,2.572262,1.160873,4.893029,0.6638255,0.052,-3.784,0,0,0,211.5,393.3,393.3,11.8,128,0.635,-2.357
2016-07-19 21:00:00,21,36321,11.5,59.29,59.29,0.432,223.4,70.78,0.376,206,7.37,2.614836,-16.26686,-4.274929,10.32562,283.4756,349.8726,361.8645,4.754971,-11.99194,-0.05569496,-7.236966,"1,022.427",9.74,10.25,0.2,0.419,0.073,11.85,-11.47473,0.243,4.524,0.402,7.247907,1.237908,6.046568,0.5726264,0.137,-3.742,0.13,0.04,0,211.5,393.6,393.3,11.6,128,0.529,-3.647
2016-07-19 21:15:00,21.25,36322,9.24,81.6,81.6,0.997,200.6,49.15,0.374,202,-0.202,0.9217637,-9.561446,-3.104997,9.11267,282.2627,350.3563,356.8127,-1.124211,-6.456449,0.1334587,-7.580659,"1,022.796",8.39,7.598,1.2,0.419,0.073,11.79,-16.24098,0.715,5.326,0.603,2.906373,0.7815487,1.246382,1.308614,0.444,-3.606,0.25,0.16,0,212.2,394.6,394,11.1,128,1.124,-61.321
2016-07-19 21:30:00,21.5,36323,8.1,86.5,86.5,0.86,211.9,33.31,0.363,223,4.322,2.267307,-7.387392,0.0239817,7.877393,281.0274,346.2673,353.6786,2.05516,-7.411374,0.5587906,-5.356214,"1,022.7",7.556,7.163,0.8,0.419,0.073,11.73,-18.80983,0.358,4.857,0.523,1.189821,0.5597096,1.499384,0.8206598,0.232,-3.618,0,0.04,0.02,213.3,395.3,395.1,10.3,128,1.134,-75.3
2016-07-19 21:45:00,21.75,36324,7.57,88.4,88.4,0.659,223.9,50.94,0.375,220,0.118,1.642465,-19.82556,0.2143854,7.128692,280.2787,330.0751,350.1151,-1.524076,-20.03995,INF,-21.56402,"1,022.5",7.114,6.848,0,0.419,0.073,11.64,-18.36671,0.109,1.666,0.346,1.157798,0.3144989,7.789982,0.7673448,0.207,-3.728,0,0,0,213.5,395.3,395.3,9.6,128,0.839,-64.693
2016-07-19 22:00:00,22,36325,7.783,86.7,86.7,0.436,204.6,93.7,0.377,242,-0.365,1.622972,-6.518498,2.504225,6.818462,279.9684,341.8344,350.8571,-1.98834,-9.022724,-4.957031,-11.01106,"1,022.674",7.259,6.929,0.2,0.419,0.072,11.53,-16.09387,0.153,2.403,0.313,0.2866041,0.5768356,3.04166,0.3169397,0.02,-3.732,0,0,0,213.5,395.4,395.4,9,128,0.369,-39.405
2016-07-19 22:15:00,22.25,36326,7.936,84.5,84.5,0.511,36.76,83,0.392,314,-1.151,1.729827,-9.980333,2.416662,6.767151,279.9171,338.1173,350.5143,-2.880517,-12.39699,-1.574216,-15.27751,"1,022.848",7.404,6.845,0,0.419,0.072,11.42,-15.05271,0.142,2.519,0.379,0.3091708,0.3772735,4.052968,0.5014836,0.024,-3.737,0,0,0,213.5,395.4,395.4,8.6,128,0.473,-42.941
2016-07-19 22:30:00,22.5,36327,7.788,84,84,0.688,223.4,70.48,0.38,224,-3.013,2.379673,-28.2325,0.1604921,6.463356,279.6133,318.3569,346.7499,-5.392234,-28.393,-0.8113652,-33.78523,"1,022.7",6.758,6.508,0,0.418,0.072,11.32,-18.64808,0.155,1.934,0.491,0.485343,0.4450786,5.119988,0.5368057,0.134,-3.773,0,0,0,213.5,395.4,395.4,8.3,128,0.9,-58.612
2016-07-19 22:45:00,22.75,36328,7.667,84.2,84.2,0.569,255.1,57.01,0.37,221,-1.589,2.649918,-17.86783,1.216781,6.231775,279.3817,327.5743,346.6589,-4.238734,-19.08461,-1.718585,-23.32334,"1,022.671",6.555,6.449,0,0.419,0.072,11.26,-18.44632,0.172,3.279,0.473,0.3092523,0.6221654,2.721778,0.4434788,0.033,-3.791,0,0,0,213.5,395.4,395.4,8.1,128,0.621,-49.311
2016-07-19 23:00:00,23,36329,8.02,79.81,79.81,0.798,318.2,86.7,0.359,200,-2.128,3.186926,-24.9909,0.3779212,6.191398,279.3414,320.2516,345.6205,-5.315136,-25.36882,-1.690505,-30.68396,"1,022.6",6.517,6.351,0,0.419,0.072,11.11,-18.98747,0.337,4.863,0.518,0.4830956,1.301891,3.150938,1.477977,0.057,-3.784,0,0,0,213.5,395.4,395.4,7.8,128,1.004,-59.476
2016-07-19 23:15:00,23.25,36330,8.11,76.2,76.2,0.671,333.2,93.8,0.373,210,-1.331,3.438529,-17.35959,0.8932737,5.977798,279.1278,326.8282,345.081,-4.769382,-18.25287,INF,-23.02225,"1,022.568",6.217,6.166,0,0.419,0.072,11.02,-19.66327,0.325,4.762,0.54,0.8978001,1.057039,5.855318,1.441546,0.045,-3.81,0,0,0,213.5,395.4,395.4,7.6,128,0.727,-47.097
2016-07-19 23:30:00,23.5,36331,8.33,75.24,75.24,0.592,335.5,50.83,0.37,229,-1.604,2.370606,-24.64766,0.02053953,6.03908,279.1891,319.8426,344.5108,-3.974827,-24.6682,NAN,-28.64302,"1,022.45",6.365,6.181,0,0.419,0.072,10.93,-17.81488,0.328,3.76,0.419,1.067943,0.9336234,8.511276,1.249889,0.081,-3.811,0,0,0,213.5,395.4,395.4,7.7,128,0.518,-37.126
2016-07-19 23:45:00,23.75,36332,8.52,71.08,71.08,1.166,208.9,59.4,0.369,202,-1.551,5.487013,-30.86611,0.07148036,5.895236,279.0452,312.9148,343.8524,-7.037882,-30.9376,-4.748676,-37.97548,"1,022.569",5.951,6.091,0,0.419,0.072,10.83,-20.1377,0.375,3.803,0.62,0.7119075,1.265438,3.062005,0.596468,0.088,-3.824,0,0,0,213.5,395.4,395.4,7.4,128,1.293,-64.966
2016-07-20 00:00:00,0,36333,8.63,72.41,72.41,0.522,155.8,81.4,0.356,199,-0.18,3.886465,-13.33442,0.3347145,6.137605,279.2876,331.6423,345.3115,-4.066487,-13.66914,0.2752147,-17.73562,"1,022.61",6.138,6.188,0,0.419,0.072,10.75,-17.7362,0.135,3.074,0.512,0.7079949,1.057245,9.379665,0.8491908,0.07,-3.822,0,0,0,213.5,395.4,395.3,7.4,128,0.746,-26.692
2016-07-20 00:15:00,1,36334,7.934,82.8,82.8,0.785,191.4,23.62,0.363,201,-1.941,2.593171,-23.58552,-0.1463808,6.253103,279.4031,321.9622,345.4013,-4.534617,-23.43914,-2.098329,-27.97376,"1,022.489",6.423,6.401,0,0.419,0.072,10.62,-15.41265,0.28,2.755,0.561,1.063748,0.6999841,11.60382,1.529476,0.052,-3.775,0,0,0,213.5,395.4,395.4,7.4,128,0.793,-50.857
2016-07-20 00:30:00,1,36335,7.172,86,86,0.38,219.9,65.06,0.371,208,-3.03,2.114878,-33.49066,-2.592953,5.814926,278.9649,309.8951,340.7928,-5.144673,-30.89771,-0.7106813,-36.04238,"1,022.298",5.871,5.948,0,0.419,0.072,10.55,-19.481,0.128,1.203,0.263,0.3205076,0.4745386,2.086768,0.2067025,0.162,-3.8,0,0,0,213.5,395.4,395.4,7.4,128,0.076,-30.96
2016-07-20 00:45:00,1,36336,6.924,82.7,82.7,0.306,328.4,56,0.379,218,-2.504,1.811849,-30.35223,-1.800719,5.3016,278.4516,310.5128,339.0643,-4.316205,-28.55151,-0.7407606,-32.86771,"1,022.419",5.387,5.441,0,0.419,0.072,10.48,-20.35871,0.285,4.648,0.339,0.2652246,0.7291846,1.933221,0.6691407,0.132,-3.805,0,0,0,213.5,395.4,395.4,7,128,0.236,-26.246
2016-07-20 01:00:00,1,36337,7.269,80.8,80.8,0.23,281.2,77.94,0.376,203,-0.758,2.585911,-20.75358,0.1262717,5.119615,278.2696,319.2208,340.1006,-3.343861,-20.87985,-3.43995,-24.22371,"1,022.425",5.416,5.533,0,0.42,0.072,10.38,-19.01912,0.223,3.955,0.252,0.3324157,1.158727,2.757894,0.4450528,0.013,-3.817,0,0,0,213.5,395.4,395.4,6.8,128,0.072,-17.26
2016-07-20 01:15:00,1,36338,7.739,76.61,76.61,1.126,198.2,33.4,0.359,201,0.026,5.144014,-18.61758,1.793966,5.380428,278.5304,322.6346,343.0462,-5.118395,-20.41155,INF,-25.52994,"1,022.389",5.76,5.963,0,0.42,0.072,10.3,-16.98816,0.458,2.647,0.616,0.5728138,1.290818,3.256287,0.8404318,0.235,-3.833,0,0,0,213.5,395.4,395.4,6.6,128,1.209,-69.555
2016-07-20 01:30:00,1,36339,8.25,74.28,74.28,1.255,189.7,25.13,0.367,206,0.103,4.568756,-8.91635,1.509315,6.025321,279.1753,335.5063,345.932,-4.466047,-10.42566,17.48574,-14.89171,"1,022.429",6.206,6.559,0,0.42,0.072,10.19,-13.8638,0.111,1.527,0.526,0.2557575,0.3772481,3.310004,0.2525958,0.14,-3.829,0,0,0,213.5,395.4,395.4,7,128,1.295,-58.725
2016-07-20 01:45:00,1,36340,7.996,79.04,79.04,1.12,198.2,32.81,0.362,213,-0.723,3.350402,-6.019184,0.9493979,6.387307,279.5373,340.1929,347.1615,-4.073096,-6.968582,-1.490188,-11.04168,"1,022.615",6.445,7.166,0,0.42,0.071,10.12,-11.24226,0.239,2.907,0.63,0.5554698,0.8071285,0.636601,0.2950425,0.052,-3.824,0,0,0,213.5,395.4,395.4,7.1,128,1.367,-57.38
2016-07-20 02:00:00,1,36341,7.56,81.6,81.6,1.537,181.9,15.35,0.369,283,-1.748,2.692116,-4.690675,0.8269521,6.40264,279.5526,341.5973,347.1149,-4.440413,-5.517627,-1.53938,-9.95804,"1,022.73",6.439,6.648,0.2,0.42,0.072,10.07,-10.1917,0.082,1.973,0.52,0.1871276,0.3654726,0.4775936,0.2126479,0.02,-3.771,0,0,0,213.5,395.5,395.4,7.2,128,1.72,-93.052
2016-07-20 02:15:00,1,36342,6.964,88.1,88.1,0.675,210.9,53.55,0.373,213,-2.153,1.366912,-11.35728,-0.04708304,6.224021,279.374,334.0468,345.357,-3.520371,-11.3102,-0.6693602,-14.83057,"1,022.65",6.321,6.131,0,0.42,0.071,9.98,-11.05791,0.198,1.502,0.401,0.3798636,0.2893151,2.937942,0.38654,0.104,-3.718,0,0,0,213.7,395.6,395.6,7.2,128,0.702,-49.103
